timestamp_utc,temperature_celsius,wind_speed_ms,cloud_cover_oktas,precipitation_mm
2025-01-01 23:15:00,-9.134686885076212,5.467001985996257,2,0.04177067338163963
2025-01-01 23:30:00,-3.3901039058214364,21.358709442080702,8,0.37440189992832845
2025-01-01 23:45:00,-4.801296705416833,8.48894327030225,4,0.09259582589921087
2025-01-02 00:00:00,-5.020501726458874,18.909283809897175,8,0.13747921765640425
2025-01-02 00:15:00,-5.789118825794935,9.288193179207898,3,0.05547529632011031
2025-01-02 00:30:00,-2.4273633407722564,16.17870304688776,8,0.1062358049470747
2025-01-02 00:45:00,-4.326886128875703,13.15250838092313,4,0.005487294852676768
2025-01-02 01:00:00,-7.865342891565725,32.2140631022546,0,0.043177863791314997
2025-01-02 01:15:00,-7.2685521706937894,7.548384670049098,8,0.20378907495581156
2025-01-02 01:30:00,-2.2181735471479005,8.687441692738467,5,0.2184238778803802
2025-01-02 01:45:00,-4.1760938598751585,22.032989540102623,4,0.1249422016802922
2025-01-02 02:00:00,-4.519958221290734,20.21193444864097,8,0.18428251187433714
2025-01-02 02:15:00,-2.0398221266981973,9.477062018761169,8,0.17230331172048818
2025-01-02 02:30:00,-0.7922248325526902,22.877887599488098,0,0.10912239974772397
2025-01-02 02:45:00,1.1078632998869744,14.52601109063247,8,0.14591999421254
2025-01-02 03:00:00,-1.0558981904265996,19.156354989760075,0,0.003489626718048255
2025-01-02 03:15:00,0.5850898808535754,5.952440012468031,5,0.10597657798725586
2025-01-02 03:30:00,-3.5672678344126743,23.923119366657232,1,0.10032634723996195
2025-01-02 03:45:00,2.06236543681901,18.38709426710692,4,0.1356317169357224
2025-01-02 04:00:00,-4.503147149435166,5.6331636628477675,0,0.061213612417796215
2025-01-02 04:15:00,0.6488910692627775,23.70571233566031,2,0.1521369283027945
2025-01-02 04:30:00,-1.3495704257503767,23.015467730224916,3,0.04055701267907402
2025-01-02 04:45:00,-0.4082407322828071,17.107272350520912,1,0.11496016317875471
2025-01-02 05:00:00,-0.7110075134085034,27.604736936222643,0,0.19196528235376087
2025-01-02 05:15:00,-0.5673789108650804,16.644866939514046,4,0.11551045483847924
2025-01-02 05:30:00,-0.24291268094118257,31.802847481502898,4,0.11059073924701564
2025-01-02 05:45:00,3.7129906093403884,18.963978924506385,8,0.06845787465664015
2025-01-02 06:00:00,2.5840745742097204,6.848899868013307,2,0.08918852501150148
2025-01-02 06:15:00,1.5946172889306132,16.94767751836555,2,0.18098271134386526
2025-01-02 06:30:00,-0.2791544119142422,11.50920795575351,5,0.26671353751653937
2025-01-02 06:45:00,0.9022284475318272,22.770418591849502,8,0.0527360734056889
2025-01-02 07:00:00,-1.1503145098804473,12.029584540582094,3,0.107132353689767
2025-01-02 07:15:00,0.8168186838792291,10.572639144600076,1,0.03830414249354783
2025-01-02 07:30:00,-0.19123411655252065,3.905799134783189,3,0.10389157180392757
2025-01-02 07:45:00,0.8579840916155035,2.4312972794666265,2,0.14105573497687693
2025-01-02 08:00:00,-1.2074690430498125,20.818082025611524,0,0.16685678165024764
2025-01-02 08:15:00,1.5096052767514836,6.350487435945075,5,0.5820834562054519
2025-01-02 08:30:00,-0.5438550011967501,18.121738062504257,3,0.09840210123580084
2025-01-02 08:45:00,-1.234133915766017,10.216128333324221,3,0.2292229787511998
2025-01-02 09:00:00,0.444232147326588,17.352414414195664,1,0.057239187984546004
2025-01-02 09:15:00,1.9053894036087762,32.844459532614835,2,0.046835499499849775
2025-01-02 09:30:00,-1.5329967076409676,33.31615073225118,1,0.06776631729250936
2025-01-02 09:45:00,-2.2056109342510113,13.9523246070459,1,0.02127943140890616
2025-01-02 10:00:00,-1.2881893427262556,10.69656818588372,7,0.04527347968823935
2025-01-02 10:15:00,-3.3293680394056353,15.219585571168574,6,0.13843715205675386
2025-01-02 10:30:00,-4.897113073184836,6.054003092025285,1,0.04114073743062268
2025-01-02 10:45:00,-4.337680902521085,17.736765930957272,7,0.027812146365423143
2025-01-02 11:00:00,-0.747541059960465,16.726281003463534,1,0.05196448298167755
2025-01-02 11:15:00,-4.632203670799296,11.29260603528244,7,0.028026651857586724
2025-01-02 11:30:00,-3.4692544293869263,25.491489688514857,6,0.020104436767391695
2025-01-02 11:45:00,-7.609711871074433,18.25166924080474,6,0.02936570921974955
2025-01-02 12:00:00,-6.8360737729803525,26.346441037043366,6,0.07164918669757459
2025-01-02 12:15:00,-2.820813322864515,3.4350881236394883,0,0.10012420766755746
2025-01-02 12:30:00,-4.381766274992969,15.472030102509047,4,0.24347805576492154
2025-01-02 12:45:00,-5.310177637666996,22.543314223106517,2,0.007939804144114567
2025-01-02 13:00:00,-8.497220309599737,13.371329011097458,1,0.037251510517765915
2025-01-02 13:15:00,-5.870739274621424,27.7735016822205,5,0.47307451840096193
2025-01-02 13:30:00,-6.297815800296234,0.39116517354858615,2,0.3315565989978624
2025-01-02 13:45:00,-6.757881447160441,11.055140392140753,0,0.6117519302839002
2025-01-02 14:00:00,-8.665229610471773,22.26698901395212,6,0.06463065493780533
2025-01-02 14:15:00,-5.938377934377078,17.48490378916987,7,0.0006315086945182716
2025-01-02 14:30:00,-9.222372142146273,7.580739805331904,0,0.07143366390730999
2025-01-02 14:45:00,-8.409714698482597,6.642858617731774,7,0.20655328135221349
2025-01-02 15:00:00,-12.25074096392088,18.608154218715054,0,0.07353212418705167
2025-01-02 15:15:00,-8.485126115424157,17.992362609100944,5,0.10354102727140363
2025-01-02 15:30:00,-10.910899376330761,12.977241462851987,5,0.11247295784885691
2025-01-02 15:45:00,-8.406891652961157,18.96897241142536,6,0.2482248299572933
2025-01-02 16:00:00,-8.857033438874783,0.3062702224926568,2,0.2033283157175912
2025-01-02 16:15:00,-9.093454888217476,17.09817350518744,8,0.3294928272493977
2025-01-02 16:30:00,-11.574046214578285,1.6987996268203354,2,0.17324507840557946
2025-01-02 16:45:00,-12.288828161453822,25.0418101946289,6,0.030350282440399987
2025-01-02 17:00:00,-9.573462440825383,17.07419777970271,2,0.1329355782007056
2025-01-02 17:15:00,-12.963866118140706,17.42330913028414,8,0.04552679304392149
2025-01-02 17:30:00,-7.093936018715597,15.643872312173677,3,0.026262238885971068
2025-01-02 17:45:00,-9.037783744807275,7.806738944328463,2,0.017765694014539306
2025-01-02 18:00:00,-7.9276285164320734,6.9911563115553825,5,0.03455681425068857
2025-01-02 18:15:00,-7.6830747561582164,25.111812128230696,6,0.0886727501017801
2025-01-02 18:30:00,-8.91097813386661,9.871442203381374,2,0.022208192133651272
2025-01-02 18:45:00,-9.674054813326812,12.115459557425847,8,0.12711236729455672
2025-01-02 19:00:00,-9.661425748339685,10.937734990427806,1,0.11849113549162626
2025-01-02 19:15:00,-6.7938036146355305,15.62150462310882,3,0.05537817944623977
2025-01-02 19:30:00,-10.346135294802359,11.679274473289311,5,0.13456833085853045
2025-01-02 19:45:00,-9.378523584889008,13.464872754363103,1,0.047156082488477996
2025-01-02 20:00:00,-10.867656914285867,20.357861921975896,5,0.04671006565953298
2025-01-02 20:15:00,-10.008338875267983,7.361071927363934,4,0.0016028745395006015
2025-01-02 20:30:00,-9.475800605696744,16.034897949921607,1,0.0007384461910352365
2025-01-02 20:45:00,-8.724689865805544,26.17026557253638,4,0.203048811732362
2025-01-02 21:00:00,-8.443489435647766,20.71357744329402,8,0.15328279759412436
2025-01-02 21:15:00,-7.709172657084762,4.793121194639353,4,0.07487268353101177
2025-01-02 21:30:00,-7.070975081693042,12.975443822955256,4,0.04883765399763465
2025-01-02 21:45:00,-7.0967427050368315,18.14683052025025,8,0.04672035306826286
2025-01-02 22:00:00,-4.1149450972494375,7.466198377173505,7,0.10419821768736126
2025-01-02 22:15:00,-6.926411113198869,24.226557524994668,8,0.08866944389147913
2025-01-02 22:30:00,-6.4070178786880865,14.002036331981852,3,0.002927685658583643
2025-01-02 22:45:00,-4.861387810499784,26.984337464588315,8,0.05944004563581719
2025-01-02 23:00:00,-8.227147026787627,18.36062063616865,7,0.014603289096915396
2025-01-02 23:15:00,-6.030960728244835,9.72688856439327,1,0.07932220585143346
2025-01-02 23:30:00,-4.524781015672874,12.81432415469615,0,0.011521210578513226
2025-01-02 23:45:00,-4.040050163207674,15.664728550656692,1,0.2836442689102214
2025-01-03 00:00:00,-5.429600190368188,8.701196196879843,1,0.0994825703123762
2025-01-03 00:15:00,-3.717251083886942,23.074412961603905,6,0.05267706469233975
2025-01-03 00:30:00,-6.59925350079533,5.482302857828511,3,0.18364785407194728
2025-01-03 00:45:00,-1.454586374716568,7.977625015801755,5,0.06325541902099117
2025-01-03 01:00:00,-2.2815042237153134,11.442720569359006,2,0.17958429297975764
2025-01-03 01:15:00,-2.9712896869720637,21.111603288950885,5,0.01694630555550508
2025-01-03 01:30:00,-2.105364172225749,25.841133693743032,7,0.21189986106245345
2025-01-03 01:45:00,-3.7289144928964104,26.91890489546061,3,0.04310210444725893
2025-01-03 02:00:00,0.5753458412827097,21.284280503182693,0,0.17299723500591663
2025-01-03 02:15:00,1.7208299152349018,10.754670246916413,7,0.11883859924421503
2025-01-03 02:30:00,-4.64792379620971,1.2799054364380762,7,0.025385680214710334
2025-01-03 02:45:00,0.045498933143427234,21.791318580967083,0,0.05518588454700388
2025-01-03 03:00:00,0.45978926011193777,24.91499171666333,8,0.017877804389937028
2025-01-03 03:15:00,0.1453295902009869,10.621095066892034,6,0.149368085822293
2025-01-03 03:30:00,-2.4188609199319826,27.420212789119926,8,0.205625259826939
2025-01-03 03:45:00,-1.5039573065468337,14.18366089856651,5,0.01757828982389732
2025-01-03 04:00:00,-4.677599582996421,11.367155986856744,5,0.11574898368331353
2025-01-03 04:15:00,-2.2973728922404923,14.844232044741197,1,0.15493600860655177
2025-01-03 04:30:00,3.803623968117552,8.717845675074539,2,0.04780447466287757
2025-01-03 04:45:00,-2.6589708982797395,3.8662209618001633,6,0.1788489904290046
2025-01-03 05:00:00,2.7707213027462583,5.761898214095721,4,0.00747002600119356
2025-01-03 05:15:00,1.2192799384286226,17.05297957327034,1,0.11841670094789757
2025-01-03 05:30:00,-0.2618492329982036,8.035811418196472,3,0.10920589918877302
2025-01-03 05:45:00,0.24212029771519017,26.211449382875724,3,0.05175714873561979
2025-01-03 06:00:00,2.7092029387938843,16.481893739533092,2,0.004129782250047679
2025-01-03 06:15:00,-1.9480518924270962,11.73451527667019,8,0.005146733904004577
2025-01-03 06:30:00,-0.4458585681812831,4.458256310312384,7,0.03043112885319406
2025-01-03 06:45:00,1.7457606112885944,7.035914023537003,8,0.3278226766733909
2025-01-03 07:00:00,-0.7280053443497072,16.607325766547802,4,0.21630177274576523
2025-01-03 07:15:00,3.548403532920337,19.852227153418557,8,0.09623361996117441
2025-01-03 07:30:00,1.137039008075826,2.4553169527234076,4,0.011853642618397532
2025-01-03 07:45:00,-1.7624032390022948,1.9998372786832892,0,0.036852959505081384
2025-01-03 08:00:00,0.8840150555837574,16.21033121503613,8,0.01694481175648277
2025-01-03 08:15:00,-1.0027815860389042,13.435013152117763,2,0.19915956319471537
2025-01-03 08:30:00,-3.2845187826530555,19.02038695099131,4,0.20604471079025474
2025-01-03 08:45:00,1.6931281947502579,11.848741166847025,1,0.034213233609630876
2025-01-03 09:00:00,-4.12108681812091,17.744265645331737,5,0.111013397838978
2025-01-03 09:15:00,0.8621905006577775,18.373304762637616,4,0.010789213856198543
2025-01-03 09:30:00,-2.1311385350059786,17.798039913654268,1,0.15125354618822973
2025-01-03 09:45:00,1.4727535973715296,22.145914308396204,8,0.053616854115450585
2025-01-03 10:00:00,-1.289106895272064,18.193846485043718,5,0.022928979619616607
2025-01-03 10:15:00,-1.4736642078046676,1.4846593210076584,2,0.05796998955745894
2025-01-03 10:30:00,-2.581138933843775,22.829861118599965,4,0.04713363427482034
2025-01-03 10:45:00,-4.027871160008687,39.657731753677936,8,0.10021063757448255
2025-01-03 11:00:00,-1.9184390123327997,10.854690382821376,4,0.050517139801022126
2025-01-03 11:15:00,-4.097888262244447,8.583519959879158,2,0.06741548604259759
2025-01-03 11:30:00,-4.819971261869513,11.013208677923599,3,0.09039465869849367
2025-01-03 11:45:00,-4.984997355408677,10.347000426324627,5,0.20358432201168536
2025-01-03 12:00:00,-4.796575091906594,12.478487837985906,7,0.13989474059949936
2025-01-03 12:15:00,-3.044069958882538,17.48713471265433,3,0.01479240215212519
2025-01-03 12:30:00,-6.657750654651222,24.11029601839114,1,0.04495148944426866
2025-01-03 12:45:00,-7.582022315007752,3.3090929154500586,8,0.2376521677999814
2025-01-03 13:00:00,-5.284665367298001,14.199489565365479,0,0.12295454331786193
2025-01-03 13:15:00,-6.269018532078356,15.539194224414954,1,0.03513257271317058
2025-01-03 13:30:00,-6.499597305658946,7.840859808888226,0,0.008842908615524395
2025-01-03 13:45:00,-4.82587639387849,19.74070918657201,0,0.28171513687239197
2025-01-03 14:00:00,-7.815636683956587,12.475919529021605,5,0.12433419399900257
2025-01-03 14:15:00,-6.258111063666923,30.571330152430704,0,0.22905981276793003
2025-01-03 14:30:00,-4.599899257367163,21.715419985739867,2,0.021040092449158984
2025-01-03 14:45:00,-7.561037615603178,4.686361103015164,0,0.0637623016323554
2025-01-03 15:00:00,-7.9300292135925305,2.8531829192285922,4,0.5590152619802865
2025-01-03 15:15:00,-10.858572443311228,29.967482573906317,8,0.030964265363074096
2025-01-03 15:30:00,-6.1234767423293945,17.929838918970376,2,0.22710051062325382
2025-01-03 15:45:00,-10.01120990495771,22.890229014644337,5,0.14799912060992348
2025-01-03 16:00:00,-7.757889851179658,28.183146713796734,2,0.020721566694428702
2025-01-03 16:15:00,-6.754030353644383,9.119572625678536,8,0.0936093750414444
2025-01-03 16:30:00,-6.092105702605707,18.631035120398934,5,0.09642858151048989
2025-01-03 16:45:00,-13.814423050459105,17.746055128265578,0,0.04465269468052506
2025-01-03 17:00:00,-9.597150773498601,8.857235190903868,5,0.005436124008034919
2025-01-03 17:15:00,-6.5634050425100146,9.06134040139544,1,0.07199739138184774
2025-01-03 17:30:00,-8.609402675393593,19.382349866693964,5,0.011467781762653426
2025-01-03 17:45:00,-10.385596080243305,4.539566810832689,1,0.06113816688627164
2025-01-03 18:00:00,-10.452273518054463,10.721542017528234,4,0.1587612936611379
2025-01-03 18:15:00,-10.239311431170805,18.184989999621656,3,0.18263695656587864
2025-01-03 18:30:00,-6.505911649600282,15.454626722134803,5,0.5589852524041505
2025-01-03 18:45:00,-13.194877564423974,22.998249107222936,8,0.0939582076067279
2025-01-03 19:00:00,-10.089831085392252,15.626678988914815,0,0.058194185856646055
2025-01-03 19:15:00,-8.587676337451482,18.75366816709707,2,0.0632538112948879
2025-01-03 19:30:00,-10.02936787142341,9.77959825205022,1,0.0932942955346558
2025-01-03 19:45:00,-6.185020127171331,15.40834244017619,8,0.2239290952912903
2025-01-03 20:00:00,-10.26119035424418,19.104377435539387,1,0.14433521557500115
2025-01-03 20:15:00,-7.7455501034115715,13.509552929285437,7,0.06264144471884955
2025-01-03 20:30:00,-8.919105510070654,1.5690475940977517,4,0.2244670480450613
2025-01-03 20:45:00,-9.808019466704865,23.78446914677798,7,0.10307124345498407
2025-01-03 21:00:00,-9.151392746595276,26.987581732599008,6,0.030234480059097603
2025-01-03 21:15:00,-6.584376053475194,4.246796616706492,2,0.05104709765885334
2025-01-03 21:30:00,-7.195208107505553,24.717955158964568,8,0.01689994347215647
2025-01-03 21:45:00,-9.29444826825112,24.568107354251435,3,0.09727308672259201
2025-01-03 22:00:00,-3.70054657290561,16.376555893569655,5,0.060058937421907044
2025-01-03 22:15:00,-6.173274705660517,8.127846146355411,2,0.052342453440426595
2025-01-03 22:30:00,-9.140289542933298,3.38634737555428,5,0.20185873585228992
2025-01-03 22:45:00,-8.587217576530477,21.032414497057495,3,0.0006303625874829488
2025-01-03 23:00:00,-7.064371082722152,5.381473026716769,1,0.0261080868260909
2025-01-03 23:15:00,-1.5746664014829261,12.103407742508644,6,0.18801326322583367
2025-01-03 23:30:00,-5.88654981024561,30.318539167987232,4,0.04607384700741934
2025-01-03 23:45:00,-5.047904165994144,7.876906567418497,7,0.029835802282663765
2025-01-04 00:00:00,-5.131506884727382,16.258804932538528,4,0.14158017620672939
2025-01-04 00:15:00,-6.7884353456880735,19.984765134978264,6,0.04589395214563832
2025-01-04 00:30:00,-6.7517375687826,21.788336462153175,6,0.1253224952121562
2025-01-04 00:45:00,-5.727385915513928,15.253101711081047,0,0.20558880017682488
2025-01-04 01:00:00,-3.0254755464677436,14.438619502333802,6,0.3905000616103721
2025-01-04 01:15:00,-3.7960219018331776,5.280254900143085,2,0.3266189149374432
2025-01-04 01:30:00,-3.2352185939338804,2.576838035714374,3,0.057720990832206304
2025-01-04 01:45:00,-1.073473711882124,8.54586060752722,8,0.08985023756947014
2025-01-04 02:00:00,0.1302222647369824,22.056526427468597,2,0.025519359270406352
2025-01-04 02:15:00,-4.09919727323176,18.238405475189175,7,0.012573821841568848
2025-01-04 02:30:00,-3.7230808208341295,15.770792251842744,1,0.1379170256769548
2025-01-04 02:45:00,-3.6110210446489583,20.8772040629201,1,0.12433090064431239
2025-01-04 03:00:00,-4.048578173962775,19.30099987192589,1,0.059323767170444276
2025-01-04 03:15:00,0.3090010828578118,25.59043965232032,7,0.21787742397775378
2025-01-04 03:30:00,-1.7390481309266232,23.230382367403593,3,0.01833099135602564
2025-01-04 03:45:00,-2.6855569177096226,10.722284935663879,1,0.13014008957064574
2025-01-04 04:00:00,-1.0543192087057398,18.377297821685165,0,0.10314124152249876
2025-01-04 04:15:00,-0.7727459509479813,23.581139547573667,3,0.06315249331711548
2025-01-04 04:30:00,1.417304487836677,17.113945554911467,5,0.2955469075610856
2025-01-04 04:45:00,1.3125189521112999,20.106604746003036,1,0.14631457207419876
2025-01-04 05:00:00,-1.6454830029217755,9.827808802479447,2,0.18911829231897234
2025-01-04 05:15:00,0.41712238650318495,4.738182936109855,2,0.11530915905208992
2025-01-04 05:30:00,-0.9924301428379179,8.446388162304121,7,0.1498360843099807
2025-01-04 05:45:00,-0.6118585608186953,24.606107725071674,5,0.28659694755330495
2025-01-04 06:00:00,-3.790436199925608,12.68798726395795,2,0.09263267360662586
2025-01-04 06:15:00,-2.4193163482282465,11.092337460212143,4,0.058548331351233975
2025-01-04 06:30:00,-2.390160812177765,15.053431085699502,1,0.0806119085284445
2025-01-04 06:45:00,-0.3379470807432483,13.40479012141545,6,0.062213501105680746
2025-01-04 07:00:00,-0.38922868137680144,0.5711822264700075,0,0.195711786329993
2025-01-04 07:15:00,0.9500278638448602,20.064811773663457,6,0.4810710475989101
2025-01-04 07:30:00,0.7742650744088986,15.636295250643387,8,0.028726024446358314
2025-01-04 07:45:00,0.42045414553434884,20.65921312232102,7,0.03430661826770189
2025-01-04 08:00:00,2.48790548699373,15.10794291477783,5,0.4289105600285834
2025-01-04 08:15:00,-2.520478093200716,15.530339986081147,7,0.06642806526762177
2025-01-04 08:30:00,-1.8579105665659974,15.104993869067215,2,0.02161555560716725
2025-01-04 08:45:00,1.803535139704652,26.591929168600785,0,0.10521176302471746
2025-01-04 09:00:00,-1.6679889755059718,13.72236254988268,1,0.02146073739931233
2025-01-04 09:15:00,-1.2443942750895833,15.440226365464598,6,0.11526823389235097
2025-01-04 09:30:00,-1.1815931762329117,28.042936205958895,3,0.14663994594569849
2025-01-04 09:45:00,-4.654398502768009,12.067919480892947,6,0.10070721472849734
2025-01-04 10:00:00,-3.553617905347232,16.86726018459086,6,0.028590567197459362
2025-01-04 10:15:00,-3.9793988032047602,7.792068149089795,6,0.0007834233750732728
2025-01-04 10:30:00,0.158423889802064,4.870665932474267,0,0.029472091928618317
2025-01-04 10:45:00,-5.500417831263023,10.388391937287256,7,0.06252955079088376
2025-01-04 11:00:00,-5.314989310875546,7.595947773076403,1,0.009050844213840765
2025-01-04 11:15:00,-3.324720338013576,24.424023002603228,0,0.20751220522048147
2025-01-04 11:30:00,-6.178269208661647,19.538425062261705,3,0.01652223534012606
2025-01-04 11:45:00,-4.342175131863542,4.094104105028894,7,0.09713971586606311
